date,pm10_mean,pm25_mean,pm10_max,pm25_max,pm10_min,pm25_min
2020-06-14,7.5451457692307695,4.026390871794872,20.175,14.1637,1.231,0.0
2020-06-15,10.825295,6.535979565217394,26.652,19.0,1.0,0.0
2020-06-16,16.872085,7.348725925925926,29.8067,24.3883,7.02533,0.0
2020-06-17,38.74815828857143,6.4706361098148175,990.0,26.1133,0.0,0.0
2020-06-18,265.8558295348837,9.24235224615385,990.0,32.0,3.23967,0.727
2020-06-19,12.859891081081077,9.097244517857145,22.669,27.38,3.064,0.243833
2020-06-20,15.334749615384617,8.278681088888888,69.965,42.175,1.3315,0.0
2020-06-21,20.676435925925922,30.39819388095238,155.0,470.0,1.59217,0.0635
2020-06-22,11.621060476190475,6.4768255312499985,22.76,14.5743,1.407,0.0
2020-06-23,14.548242962962965,7.435794590909092,49.0,24.0,3.0,0.021
2020-06-24,7.589753225806451,5.108851746296296,19.9467,21.2833,0.122,0.0
2020-06-25,11.020530454545455,5.86933240909091,24.0,17.3233,2.7454,0.0
2020-06-26,8.050422820512823,5.212519860465116,25.6717,19.5284,1.66483,0.0
2020-06-27,11.335710588235294,7.356829122807016,23.9783,26.1033,2.65833,0.251667
2020-06-28,11.99451435,7.406075363636364,39.3317,23.4684,0.324834,0.0
2020-06-29,22.03853761904762,11.948733333333337,90.79,40.3734,3.20684,0.0
2020-06-30,18.26374297297297,7.602390295,55.6467,27.8117,5.82733,0.0
2020-07-01,19.15438314285714,6.255980403508771,56.965,25.3172,6.49461,0.0
2020-07-02,11.876314583333334,9.27816358974359,21.195,19.2283,4.42617,0.653
2020-07-03,20.4469135,10.572531566666665,52.3517,32.865,5.29784,0.0
2020-07-04,22.30112,8.69936845,71.6383,35.63,8.644,0.769667
2020-07-05,16.13350090909091,10.309996792452829,42.6434,83.6527,9.0,0.0
2020-07-06,12.9033489,10.128734339285714,34.375,82.5067,0.977167,0.0
2020-07-07,18.9499734375,19.5986455345283,70.0233,94.0945,4.1015,0.0
2020-07-08,16.441902941176473,14.415268035714282,44.9,46.1745,1.12717,0.0
2020-07-09,14.671369487179485,10.669662375666666,37.5217,33.0,6.0,0.0
2020-07-10,9.35747157142857,16.077808097222228,24.0767,83.7583,0.432166,0.0
2020-07-11,7.559944545454545,15.005773939393938,17.7433,78.9316,1.3675,0.0
2020-07-12,6.106623757575759,4.491583730188678,16.8867,10.0807,0.488334,0.0
2020-07-13,8.46275261904762,20.564596029411767,42.0,83.9667,0.2875,0.0
2020-07-14,8.129585897435899,31.59086775555556,38.119,369.0,1.6965,0.0
2020-07-15,6.691529285714285,5.311438262295082,17.0945,18.1475,1.0,0.0
2020-07-16,6.98697217647059,5.143530054545456,21.5062,23.994,0.517601,0.0
2020-07-17,7.155102225806452,8.719858294117648,18.0,40.0,0.204999,0.0
2020-07-18,11.134481555555556,15.629093472222223,44.0,160.0,0.0,0.0
2020-07-19,8.495619705882353,5.494351504545456,26.6217,24.8767,2.6508,0.0
2020-07-20,8.496547,8.044381333333334,12.0,13.0,4.877,5.09917
2020-07-21,8.170118257142857,5.749996634516128,24.48,24.7397,0.324,0.0
2020-07-22,9.147597432432434,6.295759894736841,16.4817,17.0,0.777165,0.0
2020-07-23,9.935106325000001,7.768286081967213,21.0,27.8767,0.103333,0.0
2020-07-24,9.040216341463415,7.886423464788733,28.8217,42.0,0.106,0.0
2020-07-25,7.818598571428572,7.485825352112678,20.3417,20.5883,1.25983,0.0
2020-07-26,6.488757741935484,5.382846039622643,18.4033,20.445,0.9576,0.0
2020-07-27,9.788613405405403,6.54621498630137,29.95,30.2667,0.440166,0.0
2020-07-28,8.426371785714286,5.869805334584905,15.589,37.5295,2.0,0.000333333
2020-07-29,10.592181428571426,6.523397368421053,18.0,16.5345,2.92167,0.0
2020-07-30,9.38720625,5.494078,20.4833,25.3383,3.62333,0.0
2020-07-31,7.537199000000001,2.9778500000000006,10.0,6.2835,4.0,0.0
2020-08-03,12.722347000000001,8.881007333333335,25.6733,30.7883,7.0,1.0
2020-08-04,11.017834999999998,6.6758083333333325,16.185,10.5972,6.76617,3.0
2020-08-05,7.070425454545455,4.149647647058823,17.0,7.92734,1.9172,0.0
2020-08-06,8.455315789473682,4.885717333333332,23.4217,15.635,3.0,0.0
2020-08-07,9.898625223809523,5.337733892307691,21.835,19.72,0.0299994,0.0
2020-08-08,8.364718571428572,4.804307115151515,27.3336,15.3203,0.1274,0.0
2020-08-09,4.912105461538462,4.908201308382353,16.7176,19.275,0.0,0.0
2020-08-10,5.627819743589744,4.663343123076924,16.688,19.9483,0.1985,0.0
2020-08-11,5.450876410256411,4.158069818181818,10.544,12.9683,0.11,0.0
2020-08-12,8.060983000000002,4.068979333333334,17.0,8.4695,2.1935,0.0
2020-08-17,11.044671999999998,8.465699696969697,23.4133,20.9317,2.447,0.0
2020-08-18,15.443842888888891,13.241702173913042,48.755,50.1117,1.70833,0.0
2020-08-19,11.001794869565217,5.366243099999999,30.785,17.4483,0.494334,0.0
2020-08-20,9.29248742857143,7.497948304347826,21.0,23.05,0.502999,0.0
2020-08-21,10.437276818181816,9.230194412676058,23.0917,48.7352,1.60333,0.0
2020-08-22,9.982459,6.303904444444445,23.3883,28.415,0.1584,0.0
2020-08-23,8.838589897435899,23.110113166666668,18.0,985.0,0.307666,0.124333
2020-08-24,9.952538636363633,338.08661801388894,21.1833,985.0,1.3665,0.0
2020-08-25,9.394847954545455,334.92295434722223,21.0,985.0,2.5414,0.0
2020-08-26,6.967586136363636,337.33931054054045,16.0,985.0,0.402,0.170333
2020-08-27,9.86984680952381,332.86312684722225,35.3433,985.0,0.675166,0.0
2020-08-28,13.993362999999999,332.70116152777774,66.4884,985.0,2.0,0.2115
2020-08-29,12.848289024390242,333.0164948194445,57.9024,985.0,5.0,0.0
2020-08-30,6.632445675675675,313.4347931,32.593,985.0,1.0,0.0425
2020-08-31,10.754379,6.438294583333334,30.5867,17.25,0.858667,0.0
2020-09-01,10.039996967741939,6.162594525423731,35.69,14.7667,0.969666,0.0
2020-09-02,4.862742619047618,5.022499795238095,9.87151,10.399,1.0,0.0
2020-09-03,6.7812917241379305,7.201814999999999,16.0,33.0,1.0,0.0
2020-09-04,10.397947826086957,8.384329354838709,22.595,37.0,1.198,0.0
2020-09-05,7.482471162790697,6.578433294117646,19.5934,17.4512,0.5752,0.0
2020-09-06,5.147977,4.9133612,15.6067,13.444,0.0,0.0
2020-09-07,8.932199767441862,5.19037786153846,21.0,9.0,1.23817,0.0
2020-09-08,4.685935147500001,4.457621132075473,13.8717,8.43401,0.0159999,0.0
2020-09-09,9.11030739130435,5.418137083333334,24.1767,10.0,1.6466,0.0
2020-09-10,6.837711190476189,5.65688418604651,15.4667,9.06599,1.83567,0.0
2020-09-11,6.057421,5.472581463414633,15.0,8.97667,1.3755,0.0
2020-09-12,5.536979853658537,3.9735840625,12.4008,8.14917,0.681167,0.0
2020-09-13,4.692924410256411,4.117647058823529,11.8057,11.0,0.303166,0.0
2020-09-14,6.125803411764706,2.074074074074074,14.831,6.0,0.536166,0.0
2020-09-15,7.745349545454546,4.335281724137931,17.341,12.0,1.58783,0.0
2020-09-16,9.380739575,6.074438285714285,25.6234,9.45168,0.892833,1.0
2020-09-17,15.070937804878051,6.216857045454545,54.805,9.24501,0.485667,1.0
2020-09-18,15.304433958333332,6.538433749999999,25.0983,9.11,5.93517,1.0
2020-09-19,23.44730708333333,8.825802083333333,45.655,17.0,0.184,0.0
2020-09-20,14.912234186046513,6.530985652173913,43.5067,13.8567,2.06417,0.0
2020-09-21,21.40288372093023,6.649088125,94.4351,15.0,1.11133,1.0
2020-09-22,8.954607,5.140597674418606,90.9036,8.345,0.940201,0.0
2020-09-23,5.103627142857143,3.8333245000000007,14.0,8.11983,0.0,0.0
2020-09-24,7.2556048958333355,7.874402,22.0,38.0,0.114833,0.0
2020-09-25,10.264031086956523,5.99046562162162,40.3,16.0,1.27467,0.0
2020-09-26,6.362954444444444,4.711371113235293,24.92,9.05701,0.0,0.0
2020-09-27,8.5989135,5.202762814285716,29.265,12.0333,1.0,0.0
2020-09-28,8.206827106818183,5.437274285714286,22.0,13.1467,0.0107997,0.0
2020-09-29,7.175221627906976,5.315378528571428,13.445,13.535,1.0,0.0
2020-09-30,8.210440955555557,6.416317869565217,18.0,17.0,0.247,0.0
2020-10-01,7.54852665909091,4.694485686764705,15.9467,14.4015,0.148167,0.0
2020-10-02,7.613705555555555,4.907234805555556,15.0,11.0545,2.8205,0.0
2020-10-03,9.400828918043477,7.162626723098589,21.0,21.0,0.00860023,0.0
