date,pm10_mean,pm25_mean,pm10_max,pm25_max,pm10_min,pm25_min
2021-09-02,18.390243902439025,14.7,46.0,28.0,3.0,5.0
2021-09-03,18.234042553191486,16.0,47.0,44.0,6.0,6.0
2021-09-04,22.97872340425532,19.70833333333333,41.0,36.0,3.0,11.0
2021-09-05,27.510638297872337,20.916666666666668,58.0,47.0,4.0,5.0
2021-09-06,20.065217391304348,18.73913043478261,46.0,39.0,2.0,7.0
2021-09-07,18.94117647058824,17.423076923076927,47.0,43.0,1.0,3.0
2021-09-08,15.494505494505495,13.318181818181818,35.0,31.0,0.0,0.0
2021-09-09,18.851063829787236,13.041666666666664,30.0,23.0,7.0,3.0
2021-09-10,20.344444444444445,10.130434782608695,37.0,17.0,10.0,5.0
2021-09-11,18.622222222222227,9.76086956521739,35.0,19.0,7.0,4.0
2021-09-12,10.0,4.545454545454546,25.0,10.0,1.0,0.0
2021-09-13,11.081632653061225,5.0,23.0,7.0,3.0,4.0
2021-09-14,9.034482758620689,4.5,25.0,12.0,0.0,0.0
2021-09-15,26.70212765957447,17.333333333333332,54.0,46.0,10.0,3.0
2021-09-16,49.680851063829785,38.744680851063826,125.0,101.0,19.0,11.0
2021-09-17,31.89130434782609,25.042553191489358,61.0,55.0,1.0,9.0
2021-09-18,21.077777777777783,16.304347826086953,35.0,26.0,7.0,5.0
2021-09-19,10.12087912087912,8.522727272727273,24.0,14.0,1.0,2.0
2021-09-20,20.793478260869566,17.53191489361702,40.0,37.0,3.0,5.0
2021-09-21,32.27906976744186,23.88636363636364,55.0,47.0,13.0,10.0
2021-09-22,19.94117647058824,12.542857142857144,33.0,22.0,9.0,5.0
