ID,Date,pm10_mean,pm25_mean,pm10_max,pm25_max,pm10_min,pm25_min
58,2020-04-28,11.9973386440678,10.075502804482756,51.0,64.0,3.69184,0.0
59,2020-04-29,12.859582200000002,11.127859803921568,41.0,59.0,1.48183,0.0
60,2020-04-30,17.940302923076924,13.983933091884058,109.0,160.0,0.1702,0.0
61,2020-05-01,20.122450101694916,5.547204363636364,50.065,22.8033,0.0,0.0
62,2020-05-02,10.523234125,12.056019534883722,41.87,61.0,0.289999,0.0
63,2020-05-03,9.6625832972973,11.575807142857142,43.0,46.0,0.378001,0.0
64,2020-05-04,28.731935666666665,37.115325583499995,122.0,217.0,1.87433,0.0
65,2020-05-05,26.59607507246376,13.848373978260872,55.94,34.0,8.10167,0.445833
66,2020-05-06,14.770443392857137,9.113951250000001,55.1717,33.0,1.83567,0.442833
67,2020-05-07,11.934814736842105,6.166141666666667,28.0,30.0,3.3426,0.0
68,2020-05-08,11.034657333333334,8.175831458333333,29.0,33.0,0.414,0.1955
69,2020-05-09,12.334932,9.558175833333335,46.0,80.0,3.91217,0.0
70,2020-05-10,12.839641891891889,8.82359639,22.0,32.0,2.813,0.0
71,2020-05-11,17.764624324324323,7.130435833333332,47.8367,32.0,7.0,0.0
72,2020-05-12,11.08699,5.0318285666666664,20.0,19.0,3.51933,0.0
73,2020-05-13,24.1677125,11.008639166666667,33.2367,26.0,15.0,3.0
74,2020-05-14,16.920650740740744,6.115888131707318,31.495,12.9428,1.03217,0.0223334
75,2020-05-15,8.54993909090909,8.204740472222221,20.7133,30.18,2.4815,0.0
76,2020-05-16,9.892907500000003,6.981513123333334,26.4733,21.0,1.60333,0.0
77,2020-05-17,18.37760333333333,122.92015033333331,100.955,985.0,1.59933,0.0
78,2020-05-18,25.498735238095236,336.46861,49.0,985.0,8.28117,0.1295
79,2020-05-19,68.13582500000001,341.78145,100.745,985.0,28.7983,5.117
80,2020-05-20,11.864705277777778,333.71172256499995,40.445,985.0,1.0,0.0
81,2020-05-21,12.294672727272728,332.549679574074,24.7933,985.0,1.6372,0.0
82,2020-05-22,11.601664166666664,332.73296493833334,21.7417,985.0,1.6742,0.0
83,2020-05-23,9.762630606060606,332.7413622222222,39.8533,985.0,1.01567,0.0
84,2020-05-24,13.98863766666667,332.92924278518524,41.3217,985.0,1.0,0.0908334
85,2020-05-25,11.93684739117647,332.2413721578946,27.84,985.0,0.0686013,0.0
86,2020-05-26,11.840806083333332,331.75852054385956,29.25,985.0,0.240999,0.0
87,2020-05-27,15.890505666666668,332.1422271458334,27.1917,985.0,3.61183,0.905833
88,2020-05-28,9.858715789473683,332.86056666666667,28.885,985.0,3.0,0.0
89,2020-05-29,7.1559671428571425,331.7401484210526,15.75,985.0,1.0,1.51733
90,2020-05-30,11.934611666666667,332.5216277777778,21.3933,985.0,7.65767,5.4405
91,2020-05-31,8.228296790624999,332.0763718333334,29.89,985.0,0.0636673,0.0
92,2020-06-01,7.957886629629629,332.4547866875,15.344,985.0,0.484999,0.820001
93,2020-06-02,8.864567916666667,332.5313522222223,19.1217,985.0,1.977,1.81967
94,2020-06-03,7.574311724137931,331.3052809411765,20.7167,985.0,1.5906,0.0
95,2020-06-04,10.166939259259262,335.8885630952381,24.0,985.0,2.22033,1.96767
96,2020-06-05,9.097133243243244,332.49710815000003,27.0,985.0,0.043833,0.0
97,2020-06-06,8.201431739130433,332.5209617179487,19.2983,985.0,2.58717,0.722167
98,2020-06-07,13.282967,77.25163380000001,17.775,985.0,8.0,0.795667
99,2020-06-08,7.159669189189188,4.20070102881356,19.9883,14.4253,0.0,0.0
100,2020-06-09,17.04701357142857,11.926637594705879,54.0,80.0,5.36467,0.0
101,2020-06-10,11.426173529411766,9.206758605454544,24.0,29.0,4.91734,0.0
102,2020-06-11,7.425040882352942,5.491822962962964,26.919,18.085,1.0,0.0
103,2020-06-12,4.453121212121212,3.7411404599999996,14.195,10.043,0.2004,0.0
104,2020-06-13,12.041729458333336,5.752441404761906,27.28,23.8017,0.633667,0.0
105,2020-06-14,7.5451457692307695,4.026390871794873,20.175,14.1637,1.231,0.0
106,2020-06-15,10.825295,6.535979565217392,26.652,19.0,1.0,0.0
107,2020-06-16,16.872085,7.348725925925925,29.8067,24.3883,7.02533,0.0
108,2020-06-17,38.74815828857144,6.4706361098148175,990.0,26.1133,0.0,0.0
109,2020-06-18,265.8558295348837,9.24235224615385,990.0,32.0,3.23967,0.727
110,2020-06-19,12.859891081081077,9.097244517857145,22.669,27.38,3.064,0.243833
111,2020-06-20,15.334749615384617,8.278681088888888,69.965,42.175,1.3315,0.0
112,2020-06-21,20.676435925925922,30.398193880952373,155.0,470.0,1.59217,0.0635
113,2020-06-22,11.621060476190475,6.4768255312499985,22.76,14.5743,1.407,0.0
114,2020-06-23,14.548242962962965,7.435794590909092,49.0,24.0,3.0,0.021
115,2020-06-24,7.589753225806451,5.108851746296296,19.9467,21.2833,0.122,0.0
116,2020-06-25,11.020530454545456,5.86933240909091,24.0,17.3233,2.7454,0.0
117,2020-06-26,8.050422820512823,5.212519860465116,25.6717,19.5284,1.66483,0.0
118,2020-06-27,11.335710588235294,7.356829122807017,23.9783,26.1033,2.65833,0.251667
119,2020-06-28,11.99451435,7.406075363636363,39.3317,23.4684,0.324834,0.0
120,2020-06-29,22.03853761904762,11.948733333333335,90.79,40.3734,3.20684,0.0
121,2020-06-30,18.263742972972967,7.602390295,55.6467,27.8117,5.82733,0.0
122,2020-07-01,19.15438314285714,6.255980403508771,56.965,25.3172,6.49461,0.0
123,2020-07-02,11.876314583333333,9.27816358974359,21.195,19.2283,4.42617,0.653
124,2020-07-03,20.4469135,10.572531566666663,52.3517,32.865,5.29784,0.0
125,2020-07-04,22.30112,8.69936845,71.6383,35.63,8.644,0.769667
126,2020-07-05,16.13350090909091,10.30999679245283,42.6434,83.6527,9.0,0.0
127,2020-07-06,12.9033489,10.128734339285714,34.375,82.5067,0.977167,0.0
128,2020-07-07,18.9499734375,19.5986455345283,70.0233,94.0945,4.1015,0.0
129,2020-07-08,16.441902941176473,14.415268035714286,44.9,46.1745,1.12717,0.0
130,2020-07-09,14.671369487179485,10.669662375666666,37.5217,33.0,6.0,0.0
131,2020-07-10,9.35747157142857,16.077808097222228,24.0767,83.7583,0.432166,0.0
132,2020-07-11,7.559944545454547,15.00577393939394,17.7433,78.9316,1.3675,0.0
133,2020-07-12,6.106623757575759,4.491583730188678,16.8867,10.0807,0.488334,0.0
134,2020-07-13,8.46275261904762,20.564596029411764,42.0,83.9667,0.2875,0.0
135,2020-07-14,8.129585897435899,31.590867755555557,38.119,369.0,1.6965,0.0
136,2020-07-15,6.691529285714285,5.311438262295082,17.0945,18.1475,1.0,0.0
137,2020-07-16,6.98697217647059,5.143530054545456,21.5062,23.994,0.517601,0.0
138,2020-07-17,7.155102225806451,8.719858294117648,18.0,40.0,0.204999,0.0
139,2020-07-18,11.134481555555556,15.629093472222223,44.0,160.0,0.0,0.0
140,2020-07-19,8.495619705882353,5.494351504545456,26.6217,24.8767,2.6508,0.0
141,2020-07-20,8.496547,8.044381333333332,12.0,13.0,4.877,5.09917
142,2020-07-21,8.170118257142857,5.749996634516129,24.48,24.7397,0.324,0.0
143,2020-07-22,9.147597432432434,6.295759894736842,16.4817,17.0,0.777165,0.0
144,2020-07-23,9.935106325000001,7.768286081967214,21.0,27.8767,0.103333,0.0
145,2020-07-24,9.040216341463415,7.886423464788733,28.8217,42.0,0.106,0.0
146,2020-07-25,7.818598571428572,7.485825352112678,20.3417,20.5883,1.25983,0.0
147,2020-07-26,6.488757741935484,5.382846039622643,18.4033,20.445,0.9576,0.0
148,2020-07-27,9.788613405405403,6.546214986301369,29.95,30.2667,0.440166,0.0
149,2020-07-28,8.426371785714286,5.869805334584906,15.589,37.5295,2.0,0.000333333
150,2020-07-29,10.59218142857143,6.523397368421053,18.0,16.5345,2.92167,0.0
151,2020-07-30,9.38720625,5.494078,20.4833,25.3383,3.62333,0.0
152,2020-07-31,7.537199000000001,2.9778500000000006,10.0,6.2835,4.0,0.0
153,2020-08-03,12.722347000000001,8.881007333333335,25.6733,30.7883,7.0,1.0
154,2020-08-04,11.017834999999998,6.675808333333333,16.185,10.5972,6.76617,3.0
155,2020-08-05,7.070425454545455,4.149647647058823,17.0,7.92734,1.9172,0.0
156,2020-08-06,8.455315789473682,4.885717333333332,23.4217,15.635,3.0,0.0
157,2020-08-07,9.898625223809523,5.337733892307691,21.835,19.72,0.0299994,0.0
158,2020-08-08,8.364718571428572,4.804307115151515,27.3336,15.3203,0.1274,0.0
159,2020-08-09,4.912105461538462,4.908201308382353,16.7176,19.275,0.0,0.0
160,2020-08-10,5.627819743589744,4.663343123076924,16.688,19.9483,0.1985,0.0
161,2020-08-11,5.45087641025641,4.158069818181818,10.544,12.9683,0.11,0.0
162,2020-08-12,8.060983,4.068979333333333,17.0,8.4695,2.1935,0.0
163,2020-08-17,11.044672,8.465699696969699,23.4133,20.9317,2.447,0.0
164,2020-08-18,15.443842888888891,13.24170217391304,48.755,50.1117,1.70833,0.0
165,2020-08-19,11.001794869565217,5.3662431,30.785,17.4483,0.494334,0.0
166,2020-08-20,9.29248742857143,7.497948304347826,21.0,23.05,0.502999,0.0
167,2020-08-21,10.437276818181818,9.230194412676058,23.0917,48.7352,1.60333,0.0
168,2020-08-22,9.982459,6.303904444444445,23.3883,28.415,0.1584,0.0
169,2020-08-23,8.838589897435899,23.110113166666668,18.0,985.0,0.307666,0.124333
170,2020-08-24,9.952538636363633,338.086618013889,21.1833,985.0,1.3665,0.0
171,2020-08-25,9.394847954545455,334.92295434722223,21.0,985.0,2.5414,0.0
172,2020-08-26,6.967586136363636,337.33931054054045,16.0,985.0,0.402,0.170333
173,2020-08-27,9.86984680952381,332.86312684722225,35.3433,985.0,0.675166,0.0
174,2020-08-28,13.993363000000002,332.70116152777774,66.4884,985.0,2.0,0.2115
175,2020-08-29,12.848289024390242,333.01649481944446,57.9024,985.0,5.0,0.0
176,2020-08-30,6.632445675675675,313.4347931,32.593,985.0,1.0,0.0425
177,2020-08-31,10.754379,6.4382945833333345,30.5867,17.25,0.858667,0.0
178,2020-09-01,10.039996967741939,6.162594525423731,35.69,14.7667,0.969666,0.0
179,2020-09-02,4.862742619047618,5.022499795238095,9.87151,10.399,1.0,0.0
180,2020-09-03,6.7812917241379305,7.201814999999999,16.0,33.0,1.0,0.0
181,2020-09-04,10.397947826086957,8.384329354838709,22.595,37.0,1.198,0.0
182,2020-09-05,7.482471162790698,6.578433294117647,19.5934,17.4512,0.5752,0.0
183,2020-09-06,5.147977,4.913361200000001,15.6067,13.444,0.0,0.0
184,2020-09-07,8.932199767441864,5.19037786153846,21.0,9.0,1.23817,0.0
185,2020-09-08,4.685935147500001,4.457621132075472,13.8717,8.43401,0.0159999,0.0
186,2020-09-09,9.11030739130435,5.418137083333334,24.1767,10.0,1.6466,0.0
187,2020-09-10,6.837711190476189,5.65688418604651,15.4667,9.06599,1.83567,0.0
188,2020-09-11,6.057421,5.472581463414633,15.0,8.97667,1.3755,0.0
189,2020-09-12,5.536979853658537,3.9735840625,12.4008,8.14917,0.681167,0.0
190,2020-09-13,4.692924410256411,4.117647058823529,11.8057,11.0,0.303166,0.0
191,2020-09-14,6.125803411764706,2.074074074074074,14.831,6.0,0.536166,0.0
192,2020-09-15,7.745349545454546,4.335281724137931,17.341,12.0,1.58783,0.0
193,2020-09-16,9.380739575000002,6.074438285714285,25.6234,9.45168,0.892833,1.0
194,2020-09-17,15.070937804878051,6.216857045454545,54.805,9.24501,0.485667,1.0
195,2020-09-18,15.304433958333332,6.538433749999999,25.0983,9.11,5.93517,1.0
196,2020-09-19,23.447307083333328,8.825802083333333,45.655,17.0,0.184,0.0
197,2020-09-20,14.91223418604651,6.530985652173913,43.5067,13.8567,2.06417,0.0
198,2020-09-21,21.40288372093023,6.649088125,94.4351,15.0,1.11133,1.0
199,2020-09-22,8.954607,5.140597674418606,90.9036,8.345,0.940201,0.0
200,2020-09-23,5.103627142857143,3.8333245000000007,14.0,8.11983,0.0,0.0
201,2020-09-24,7.2556048958333355,7.874402,22.0,38.0,0.114833,0.0
202,2020-09-25,10.264031086956523,5.99046562162162,40.3,16.0,1.27467,0.0
203,2020-09-26,6.362954444444444,4.711371113235294,24.92,9.05701,0.0,0.0
204,2020-09-27,8.5989135,5.202762814285716,29.265,12.0333,1.0,0.0
205,2020-09-28,8.206827106818183,5.437274285714286,22.0,13.1467,0.0107997,0.0
206,2020-09-29,7.175221627906976,5.315378528571428,13.445,13.535,1.0,0.0
207,2020-09-30,8.210440955555557,6.4163178695652165,18.0,17.0,0.247,0.0
208,2020-10-01,7.54852665909091,4.694485686764705,15.9467,14.4015,0.148167,0.0
209,2020-10-02,7.613705555555555,4.907234805555557,15.0,11.0545,2.8205,0.0
210,2020-10-03,9.400828918043477,7.162626723098591,21.0,21.0,0.00860023,0.0
211,2020-10-04,7.083532782608696,5.416540164615386,19.2217,15.4532,0.368334,0.0
212,2020-10-05,12.524785806451614,7.810080425531914,33.0,26.0,2.40267,0.0
213,2020-10-06,5.880628139534885,4.984722472222221,17.0,11.8145,1.57467,0.0155
214,2020-10-07,5.8433163000000015,5.638435057971013,24.0,30.0,0.0,0.0
215,2020-10-08,6.29082075,4.670176666666666,30.0,15.0,0.0,0.0
216,2020-10-09,8.573120512820516,9.351227170212766,36.0,43.0,0.0,0.0
217,2020-10-10,13.159357173913046,8.836217694444445,42.0,41.0,2.0,0.0
218,2020-10-11,13.496488090909088,5.990822089285715,48.34,25.1263,0.0,0.0
219,2020-10-12,11.855690772727273,5.653318484848485,36.0634,12.0,0.849167,0.0
220,2020-10-13,4.480716761904762,4.40398519117647,11.5203,15.2495,0.555,0.0
221,2020-10-14,6.340720184210526,4.949630059701493,14.6217,8.94833,0.0,0.0
222,2020-10-15,9.158283947368423,6.558032271186441,20.0217,16.0,0.1454,0.0
223,2020-10-16,17.36764195121951,11.9601556984127,66.0,69.0,1.9025,0.650833
224,2020-10-17,11.605252083333331,5.714032957746479,31.0,13.0,2.346,0.0
225,2020-10-18,10.051653674418604,5.023522463768117,23.09,13.265,0.886668,0.0
226,2020-10-19,18.341830841379313,12.951228261538462,67.0,69.0,0.0823344,0.0
227,2020-10-20,21.568787260869563,10.778674782608697,84.0,59.0,0.362334,0.173833
228,2020-10-21,7.530345536585366,4.5236519957142844,23.0,8.0,0.667167,0.0
229,2020-10-22,4.1164044878048776,4.4430638957142845,15.7115,11.0,0.155167,0.0
230,2020-10-23,19.244611304347828,14.771226211267603,70.3267,68.0,1.0,0.0
231,2020-10-24,7.664802244444444,4.885224757142857,18.0,25.0,0.518201,0.0
232,2020-10-25,13.603034864864863,4.803196040000001,32.0,25.0,4.78883,0.163
233,2020-10-26,7.291800411315791,3.883276672456141,20.0,13.4833,0.00816663,0.0
234,2020-10-27,21.895072105263157,21.352755964912284,93.0,101.0,1.357,0.0
235,2020-10-28,53.15037916666668,51.531158333333345,213.0,204.0,11.4665,17.7567
236,2020-10-29,49.32541009302326,53.128732322580646,168.0,225.0,0.898334,0.0
237,2020-10-30,5.674436363636363,2.7226968787878785,10.5717,8.13567,1.112,0.0
238,2020-10-31,8.199004285714285,3.0105331,16.0,6.93633,0.6654,0.0
239,2020-11-01,5.139829176470588,2.18478746,10.901,6.9675,0.236001,0.0
240,2020-11-02,7.126947488888888,2.5519908999999994,18.0,18.7717,0.554667,0.0
241,2020-11-03,15.791443617021274,6.037400895714285,41.0,48.0,2.0605,0.0141667
242,2020-11-04,19.08430270833333,6.5546961470588245,51.5567,20.9217,2.70134,0.0
243,2020-11-05,30.852171698113207,13.045637385714283,92.278,84.0,3.0,0.0195
244,2020-11-06,14.806494117647066,6.358004411764706,37.4533,15.4917,4.44627,0.0
245,2020-11-07,11.97527484848485,3.6661274375000006,34.25,10.9858,5.0,0.0
246,2020-11-08,9.856630327868853,4.164114126984128,20.825,9.88383,2.10138,0.0
247,2020-11-09,4.290969829268292,1.956411572857143,15.9983,6.93433,0.0,0.0
248,2020-11-10,7.151311768115943,3.5174290694444443,13.5398,14.995,0.747108,0.0
249,2020-11-11,3.9965465000000004,2.7630409436619723,10.0,11.8782,0.1084,0.0
250,2020-11-12,2.9866060510204084,1.4107685753225807,7.4995,6.47533,0.0679995,0.0
251,2020-11-13,4.921913067948718,2.8437729866666666,21.3126,10.4195,0.0100104,0.0
252,2020-11-14,4.5156691168831165,2.938149959459459,14.0,11.4638,0.170833,0.0
253,2020-11-15,3.286745083333334,1.6712520869565224,8.0,10.6888,0.0,0.0
254,2020-11-16,23.200423537500008,5.322726310465117,990.0,28.0,0.397167,0.0491667
255,2020-11-17,25.87168500000001,12.598041226190483,131.0,132.0,0.228436,0.0
256,2020-11-18,62.06283395833333,25.85706553125,216.0,190.0,2.39217,0.933001
257,2020-11-19,19.908215977777783,7.832568754347828,150.689,53.0,0.170878,0.0
258,2020-11-20,6.4324136263736245,2.928777956989248,14.2783,11.3333,0.0,0.0
259,2020-11-21,6.695143065217391,2.930645604444444,17.0,9.63501,0.797666,0.0268334
260,2020-11-22,3.78908061111111,2.1268012962962968,13.0,9.62817,0.244759,0.0
261,2020-11-23,5.566184282051282,2.7264855053763464,15.0,15.2167,0.0,0.0
262,2020-11-24,8.144607393617022,3.528247637,33.6823,26.8495,0.139666,0.0
263,2020-11-25,3.5527985454545457,1.65637815,6.2,6.0,0.157834,0.0
264,2020-11-26,13.214441388888886,6.619907786792453,56.0,30.0,0.599501,0.0
265,2020-11-27,15.420152604166665,7.547552017708333,36.785,27.0,5.71566,0.0
266,2020-11-28,12.973260989473683,4.960547293478261,25.0,10.28,0.689984,0.0
267,2020-11-29,6.037863930232558,2.4846864771739128,20.0,10.382,0.280407,0.0
268,2020-11-30,6.605775,2.8243477,15.0,13.235,1.0,0.0
269,2020-12-01,15.395390431818184,8.243924780219782,39.4,43.0,0.0,0.0
270,2020-12-02,12.443872375000002,9.24823489873418,29.6867,127.773,2.85267,0.519667
271,2020-12-03,18.389907500000003,21.871990416666666,86.0,217.0,5.92107,0.907
272,2020-12-04,18.48915427083333,18.53241625,73.0,86.0,1.57583,3.05
273,2020-12-05,24.87858890909091,16.20780071428571,166.0,131.0,1.6885,2.1
274,2020-12-06,7.196695652173912,2.864227557142857,16.9223,8.0,0.1882,0.0
275,2020-12-07,4.165278082352941,1.8120652285714294,9.22217,4.0,0.0,0.0
276,2020-12-08,3.3639269878048768,1.3063205246153844,14.0,5.0,0.0,0.0
277,2020-12-09,6.5524539102564106,2.223934442857143,45.0,17.0,0.0,0.0
278,2020-12-10,2.8297414291666674,1.2772746666666666,9.92783,5.0,0.0,0.0
279,2020-12-11,2.9109854499999996,1.1708125025000002,10.0,6.0,0.0,0.0
280,2020-12-13,4.8534275000000004,328.98612333333335,7.0,985.0,3.25521,0.95
281,2020-12-14,10.225696494505497,329.62144836111116,58.0,985.0,0.110703,0.480354
282,2020-12-15,10.274415301204817,329.48846809722227,69.0,985.0,0.117264,0.610164
283,2020-12-16,21.10718114556962,316.344503378788,108.0,985.0,0.0,0.448007
284,2020-12-17,31.43823777777778,304.7270800416667,230.98,985.0,0.3618,0.284553
285,2020-12-18,9.67949507526882,302.48245543055555,79.0,985.0,0.136201,0.686533
286,2020-12-19,34.59241361702127,8.530563888888889,107.461,38.0,0.67793,0.0
287,2020-12-20,8.395483615384615,5.445498309859154,36.0,39.0,0.217251,1.02026
288,2020-12-21,7.719135845652175,3.6831793823529413,34.0,20.0,0.0,0.961309
289,2020-12-22,34.525853333333345,12.648637857142857,196.522,55.0,2.707,1.7
290,2020-12-23,9.722757375,3.902269666666667,27.0,11.0,2.64157,1.0
291,2020-12-24,5.69905237113402,2.8593591000000003,13.5117,6.3,0.70575,0.0
292,2020-12-25,14.885669368421057,9.089764202898552,34.0134,50.0,1.30079,0.0
293,2020-12-26,8.012124109890113,4.141444788732394,22.0,10.0,0.976334,0.0
294,2020-12-27,10.750495,4.513843623188407,24.6,8.45,2.68357,0.0
295,2020-12-28,11.421728020833335,5.988782112676056,25.7267,44.0,3.66373,1.0
296,2020-12-29,10.9032059375,4.525405694444443,38.0,11.0,1.26833,0.0
297,2020-12-30,7.348654821428572,3.373017380952381,19.0,7.0,1.49333,0.0
298,2020-12-31,14.137190078947368,43.494093636363644,117.7,985.0,0.208499,0.0
299,2021-01-01,121.67970876595743,341.77205736111114,1028.83,985.0,0.175165,1.79122
300,2021-01-02,3.2199426486486487,64.76895396774195,9.0,985.0,0.216084,0.0
301,2021-01-03,4.374245689655174,46.911251878787844,17.965,985.0,0.0,0.0
302,2021-01-04,15.040418437499994,19.948259154929577,44.65,985.0,2.84583,0.0
303,2021-01-05,10.185143589743587,4.251503389830508,19.0,10.0,2.66867,0.0
304,2021-01-06,16.23402842105263,34.639814861111105,65.425,985.0,1.7286,2.0
305,2021-01-07,24.079907578947346,9.841216527777775,97.0,62.0,0.5395,1.0
306,2021-01-08,12.809862658227848,5.855469281690141,27.362,13.25,1.0,0.0
307,2021-01-09,21.598831827956992,9.430019295774647,148.217,92.0,3.1965,2.4054
308,2021-01-10,12.901134857142859,5.872642222222221,30.0,18.0,3.7775,1.65
309,2021-01-11,14.43626722222222,4.752696190476191,53.8088,10.0,0.827,1.70013
310,2021-01-12,6.345956602150538,3.38591652173913,25.0,24.0,0.186501,0.0
311,2021-01-13,5.078396970833334,1.6128727384615387,14.5275,6.0,0.0184999,0.0
312,2021-01-14,11.401664999999996,4.639388999999999,18.9883,7.54787,3.643,0.0
313,2021-01-15,6.386452316455696,2.1990274861111114,19.3467,5.0,0.903543,0.0
314,2021-01-16,5.766272499999999,2.612920451612904,14.35,5.75,0.190235,0.0
315,2021-01-17,7.812627936842105,2.9588085507246373,16.7,6.60001,0.795334,0.0
316,2021-01-18,5.110071333333333,2.2363419565217395,11.1173,6.0,0.229667,0.0
317,2021-01-19,7.725829223404258,4.70582986111111,43.0,39.0,0.28336,1.20555
318,2021-01-20,22.950960869565215,14.390791304347829,154.0,122.0,2.86422,1.0
319,2021-01-21,17.188790749999992,13.432410000000004,93.0,151.0,3.35675,2.71527
320,2021-01-22,23.134354333333327,13.183250444444443,540.0,96.0,3.73525,2.83293
321,2021-01-23,16.91006352272727,15.10195015151515,67.0,126.0,5.41115,4.03843
322,2021-01-24,12.315309791666664,6.988488333333333,64.0,51.0,2.93767,2.91515
323,2021-01-25,34.579674315789475,33.742908333333354,687.0,543.0,1.22848,1.25
324,2021-01-26,29.611721029411765,38.0303803773585,320.0,476.0,2.69767,2.05
325,2021-01-27,17.451482906849318,11.420294000000004,78.0,103.0,0.0999992,1.15
326,2021-01-28,35.34070611764705,10.873929861111119,126.0,79.0,3.0,0.0
327,2021-01-29,21.597958913043488,6.638003239436619,64.7808,24.0,0.0,0.0
